1, 5, 0, 0
1, 8, 23, 23
1, 10, 34, 7
1, 12, 4, 16
1, 12, 21, 42
1, 12, 37, 41
1, 12, 38, 40
1, 15, 35, 32
1, 18, 39, 47
1, 20, 6, 17
1, 24, 12, 45
1, 29, 9, 13
1, 29, 14, 14
1, 29, 25, 31
1, 29, 28, 36
1, 30, 11, 22
1, 43, 1, 33
1, 44, 3, 19
1, 46, 27, 26
