0, 0, 5, 8
0, 23, 8, 15
0, 7, 34, 10
0, 16, 4, 12
0, 42, 21, 12
0, 41, 37, 12
0, 40, 38, 12
0, 32, 35, 15
0, 47, 39, 18
0, 17, 6, 20
0, 45, 12, 24
0, 13, 9, 29
0, 14, 13, 29
0, 31, 25, 29
0, 36, 28, 29
0, 22, 11, 30
0, 33, 1, 43
0, 19, 3, 44
0, 26, 27, 46
